,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,30,1729.41631840999,1761.81949423311,2652.67920736509,2665.92238273742,2345.83127326855,2542.49582894518,2977.0735801492,2867.98120079925,-1.57445243901157,-0.301925378623309,3.49054698308146,-0.443068839829266,1510.42121358522,1918.56199327486,2331.04160084293,2477.07550443747,2476.42941087828,2283.06040335984,2864.85674544003,3043.89851764393,1829.53655690164,2059.33472345916,-3.6794077707923,4.00333484431167,3.70236863938771,0.457272585372721,2708.99291383742,2395.09404150955,1633.75616490021,1612.1234130204,3231.30344951585,3439.10605116569,2549.32423833056,2421.93369148456,-0.67314530409476,3.60481468555236,1714.68041852179,2104.20098314806,676.866546659468,732.337809219634,2433.23265883879,2199.21788924911,1846.00217892756,1802.65121766318,2545.71296043445,2980.53906702716,2397.45218047367,2628.94944410003,3437.01265946872,3174.44113689173,2452.25793248514,1668.92409398794,774.962831649332,708.781903923271,2012.88870741789,2702.88103344374,1967.88673878851,1866.01028961535,2797.19568807249,3147.63581138298,486.616365592781,2604.23040269454,56.982036422221,90.4054832707943,2244.06796041045,2432.29167191956,2679.87793829497,3176.78670323393,2976.56203897788,2827.46316195337,3310.05164422997,3307.7902222049,-7.3786614548244,4.33167464162943,1620.58826394947,1747.67972878393,1987.79864193023,2177.91919351939,2468.33152778406,2345.92358932162,2852.04127847484,3043.4331154592,0.796946625557666,-2.40003853310327
,31,1844.09001752165,1894.59546126016,2731.29936236981,2756.05052677214,2428.70474222815,2629.83095319449,3033.96236243345,2924.28439907453,-8.93361509509214,-6.18620612558607,-7.47043282737695,-7.25660646027745,1624.05143621941,2062.51357642786,2406.97071862325,2562.19241139191,2575.71094843255,2366.74956324554,2929.50868470657,3114.9904444618,1889.05304143558,2127.45551038149,-7.86499772086881,-0.709188774159429,1.63217266844504,-2.86579132743327,2795.72981316427,2485.34257267531,1723.64342789376,1701.95334977151,3311.53649811056,3527.77794383802,2665.25503983005,2531.57273153202,5.61399300689936,0.908651154800282,1779.97204640968,2187.88320841965,715.808116212836,775.988414890161,2523.79120271635,2290.80128175978,2064.01327372075,2009.44355424212,2604.12026175006,3052.13403758631,2542.10841222181,2781.86241514398,3513.54206334679,3243.06670858918,2542.21635786767,1764.11530370389,1148.41287750173,1074.74919664859,2057.89634809296,2763.96757963033,2084.37526388167,2030.31856341274,2862.71031638906,3223.85055695503,515.659923104451,2700.37130258286,109.896442372355,172.663458036627,2334.48008509225,2508.86766187723,2742.31070457182,3256.90929883141,3062.75234908512,2905.0260412688,3400.48815418334,3400.52225270828,-3.57089046490819,0.260993438251717,1668.38248517464,1804.2005543811,2036.8572679407,2235.97173910376,2518.42977307188,2391.89966470063,2929.55735952503,3105.6890225515,3.75865458069802,-8.89096364933994
,32,1946.19017156765,2011.58419765887,2807.16982298245,2827.88406885588,2494.57258314683,2702.57206794991,3078.63248900909,2969.42136423838,-4.78457849992628,-6.16638930455929,-4.85993979201976,-6.56105808017537,1716.23952382613,2182.75578343459,2474.26308010426,2630.90400263012,2660.03782455807,2439.17151016358,2984.88820963936,3172.10589430447,1942.19088008304,2186.44872613978,-4.83093147873342,-5.51383901919189,0.797834569673796,-4.16335274916946,2874.68058473781,2564.97297866686,1808.74327281558,1782.8129013123,3382.27811279562,3601.5443751527,2767.54695383481,2623.12752817248,4.96987134364508,3.31473055331981,1837.60016001175,2265.73858539429,754.898240259434,820.186383023767,2602.95513319848,2371.65204472294,2240.56928508484,2174.61455053642,2655.24546710732,3108.555975598,2662.67910252836,2913.51712677881,3582.46049311598,3306.36510419092,2625.23447846145,1849.31510184128,1500.18846722631,1424.78108368058,2092.45203133596,2816.58424866472,2184.82682409811,2172.38717674363,2917.95722644404,3284.26071537121,546.807259608647,2782.15002743234,203.054508904548,329.62328817708,2413.62028376192,2576.03037120254,2794.16925616809,3324.72535841325,3134.31300213531,2974.89894452527,3478.39963598929,3476.11744969779,-8.68130233660986,1.90977896101413,1710.047489332,1848.63932726815,2079.37489698741,2283.29705341583,2568.89133346092,2430.66784719991,2987.36266180361,3160.8160388668,1.10488674253656,-1.25745919603014
,33,2039.3036387666,2115.62697745527,2872.83072228169,2892.01974973837,2558.38024828287,2774.82195807933,3120.34394954938,3005.61088765652,-7.56715348122543,-0.372385065252729,-2.07765202601922,-1.90737857017393,1800.05390540904,2287.09328908283,2530.77988279762,2693.66658803642,2734.6677574982,2501.91423399047,3031.89440980627,3222.59266533342,1991.09813066507,2248.1775534231,4.52882410877919,5.08235338265376,0.844193310686478,0.693468789111648,2944.60940873795,2640.27261554804,1884.68951052587,1859.45097594648,3443.23496838418,3673.59248286938,2853.23659874446,2704.31430792406,-1.526525991168,1.70972372690221,1887.40347041588,2335.77308948853,792.721442143382,863.109058528359,2669.90602676714,2445.67724687129,2387.21827594886,2313.95134749399,2702.59677141497,3158.2132320726,2774.76290650458,3026.83892800671,3645.10117927698,3360.73364970069,2695.72330875584,1933.0372798452,1808.73894520091,1736.90977986868,2125.96478026458,2861.94084255836,2271.11831308702,2295.11419185461,2965.0592195811,3339.23501158168,577.381042479069,2858.15057805842,377.753972503676,585.694506142989,2480.4683689086,2635.05726725627,2836.74702108214,3384.39261978374,3206.21571400068,3040.34461746951,3544.50955069919,3537.40345084616,-3.08572306552014,7.07158686769526,1743.88312871995,1892.48189484405,2115.84327499494,2323.24382425823,2612.88719423749,2468.09930737233,3037.33849102742,3209.76224809827,-1.29923995633226,-0.45014749009124
,34,2126.5915533273,2205.86107650097,2932.77932824937,2948.83434670143,2611.40357649687,2833.53017199151,3154.08522346318,3044.58452753705,-7.9552585589995,-4.02023547724548,5.08423911328873,13.782012470117,1876.65289759689,2375.77206987302,2583.34723573083,2748.06494037103,2795.83523157,2561.57966273939,3069.26500845351,3269.16092923566,2039.22095358754,2303.75189103955,6.63003523418411,17.5475699163658,-3.09291630488087,2.32946939299882,3007.83942797306,2713.25747584603,1957.72973958158,1933.76090235888,3497.61179916557,3732.5679723591,2934.82779728903,2775.83521735776,-5.52332066181225,-4.47126531708182,1933.18669633135,2399.37263384876,831.881823360453,905.11093051428,2730.94712123909,2512.3419766749,2510.9614015729,2431.50008622109,2738.7565391732,3205.70931090863,2864.7207775141,3128.77984400506,3699.46992352215,3407.8561355531,2764.18694524118,2011.17907517005,2058.01442391824,1985.87041609146,2155.88271309201,2901.1782713693,2350.97434928606,2403.66795225854,3009.2505292559,3385.65183837397,607.060699325369,2919.25476868777,666.692112934209,938.017145086542,2539.06186129774,2688.56058405932,2872.98599764813,3434.94570669502,3264.29629018634,3096.12312813951,3606.9814419756,3596.06398368962,-4.15735032381326,12.0631852126744,1773.96190213305,1925.34730871457,2146.87572436235,2356.40943075964,2656.3874137671,2499.99416077976,3076.79338130198,3254.04371245759,-1.54561751686606,5.40884061781435
,35,2193.3014612286,2276.95970035133,2980.7734137088,3002.46674029521,2664.8564668895,2885.7723852235,3183.7148828303,3076.17136759318,-1.71474656350392,-9.40572238966979,7.81395639743323,27.2611016000878,1943.51098099511,2458.21730446945,2623.43360348788,2798.93895077305,2851.07567113972,2612.56963939099,3101.20851449382,3304.44072289074,2084.07384718902,2355.23198990277,12.6628691311566,27.0655324485838,5.44990442896642,0.216784241137248,3063.04704102719,2779.02699780976,2022.78672227596,2001.42957479569,3542.69892479857,3783.58225715547,3000.39133530536,2839.41684164509,2.42101026644104,3.47267499908503,1975.35362654418,2456.11586936902,868.017876370571,944.719863490684,2785.73710859969,2574.95623403361,2613.64856821858,2531.89893447431,2774.5436686732,3247.72120668168,2950.65877905897,3214.58410610023,3745.18067884332,3445.04956119137,2822.98911061115,2085.02896124087,2258.54050200122,2185.51176297139,2182.46905710039,2936.86875545221,2420.8399415917,2496.81238557057,3046.4672819976,3425.84378161591,635.065993871838,2978.78961840765,1036.63549296216,1278.16084206443,2593.71436584058,2731.94154027238,2904.0781846836,3481.95691920855,3315.4808981297,3141.51687712098,3655.87215543221,3647.96880025905,-2.01970652112141,13.2132357578657,1805.18926112958,1957.07754248973,2174.81263811075,2383.00308947762,2687.58657812677,2527.23774391572,3109.25142435596,3293.66124939916,0.600548928156059,14.5159341398321
,36,2253.91706753694,2347.07558991601,3024.50123730086,3048.25557897853,2706.6477620174,2931.35912501787,3210.12611288143,3107.24947510807,-6.1011605876256,-6.7407296156066,30.7313679229865,69.8197727803872,1997.21230665594,2534.13009714162,2662.19102243829,2843.41244794763,2905.06229523177,2658.2940094552,3132.24828689619,3343.74010715356,2121.14882709222,2397.3251832213,36.0826893167705,69.3703485496853,0.577780640070159,-5.59121506326937,3117.28957614885,2839.14889865577,2089.62793864089,2062.49588985289,3584.92288742884,3828.94525234123,3062.64891860952,2897.93927268165,-0.95852844373394,3.26242378072629,2015.19635917867,2511.81941523566,904.017612865634,984.166271888063,2840.31170772614,2633.87902388773,2702.56964692209,2616.34830514748,2803.44710726287,3284.26602206562,3016.22840917489,3291.28641172601,3785.0997551814,3480.66390304206,2877.7796135248,2153.75821256108,2424.20056535886,2347.74465484977,2201.49240028207,2973.1598668822,2482.13872939393,2579.85100873643,3082.46908797761,3464.99155774993,661.13241320716,3032.66463498054,1387.83732626259,1587.55454070175,2641.91301380173,2774.1204146914,2936.70887604819,3518.00715171646,3359.67293000403,3183.6568996821,3700.87380889631,3694.43741649302,-1.54023214764084,23.9774966300729,1834.82061736503,1982.04275565764,2199.00526784972,2408.10222038672,2719.34199177168,2550.93888657058,3128.32485682577,3331.32717846687,1.77426428040326,32.1840136685601
,37,2306.31696715883,2408.3227561623,3064.39774718453,3091.84793209963,2744.71332012299,2975.85482996024,3235.07799069496,3132.81296968079,-6.13524897848492,-7.52254304501503,62.8421381311068,145.441621996883,2044.22812459644,2600.64805561366,2697.3756188994,2887.8464912933,2954.68676263093,2694.1327189073,3162.67938344164,3371.79478939828,2157.11531994268,2438.72166382658,79.953590993463,135.231031326895,2.63736932766415,-6.69160079633957,3168.79307974726,2893.73470771353,2152.74225242709,2120.16506722677,3625.23134837353,3873.09881390781,3113.8591344318,2948.01338536745,0.896196026815687,-2.86759139841161,2052.89152511448,2562.54746515686,936.29559450431,1024.88846168314,2889.06062994081,2687.5014397379,2779.97025171167,2690.29837249738,2831.84239600732,3318.57532244459,3082.46937343257,3356.38936735719,3814.0852076403,3514.9414121515,2924.06567111105,2216.09594909753,2565.28888744627,2487.54950645327,2219.81022391347,3003.21712961799,2536.61196186246,2652.67144163308,3113.57009154968,3496.97234603641,689.601529094641,3085.35230410679,1702.9598435573,1841.98718874225,2685.50871551051,2813.75286155347,2964.87687458596,3556.7761324119,3402.52356365497,3222.36045437645,3739.90487029323,3735.73764342914,2.81983346728566,33.5566896635501,1859.40632325031,2002.93583647596,2220.60717853943,2430.39101632171,2743.32974219757,2571.1768536291,3146.57860508269,3360.08131165115,-0.117160009722284,64.5958564490898
,38,2358.46698223391,2464.58557166321,3095.72399800213,3123.40222732679,2776.83826357299,3014.34842522183,3260.96807435575,3155.89502610745,-9.88971923312511,-3.49108172517344,123.743368493029,279.22051327158,2091.75705182119,2654.14533727075,2733.63865589486,2919.28214570352,2998.00717652193,2726.51241453513,3182.99227074994,3401.29183908567,2186.71170907274,2475.62022258944,164.345647484673,264.062420565554,0.527296477436266,2.40091435970453,3211.22183731371,2937.64494786138,2210.94298355246,2172.4462717455,3661.01130264847,3911.07960896445,3157.18269461618,2992.66926574126,-0.127850810762084,-2.15698973139843,2087.32029656418,2608.27782414204,969.384399438074,1061.07303443435,2934.02191412252,2737.70486233574,2846.99397771369,2754.46324732061,2854.49034017535,3349.80743128532,3134.83963043452,3414.9863770827,3843.36886216579,3544.61102418828,2968.72455080857,2277.29863063201,2684.93984853038,2607.0566072425,2235.36646539517,3027.60139493743,2584.26363903677,2716.96895687195,3138.49003166397,3524.95498157406,717.527276241031,3130.53432645492,1962.80955848921,2045.05327000148,2717.6230682571,2847.55922417723,2986.68387977744,3586.71162930383,3440.01306751733,3258.42021104343,3771.57930460268,3768.21723869664,9.87555518815589,79.0169026566118,1873.07601142349,2021.1324092453,2237.01894164021,2451.07134317192,2765.05974669866,2588.81104323219,3163.79767513801,3383.54345627886,-4.65037513605375,133.188806708222
,39,2398.44755094747,2512.44494366593,3126.76954073238,3152.98389189824,2804.96952739092,3049.94469128042,3277.1482232327,3174.71579677199,-3.1233271611095,-6.38943650771944,249.166398256445,477.865027692574,2135.63910645917,2704.99938536365,2764.45327213274,2950.88869831544,3031.3802863397,2759.70316754349,3200.86773728557,3423.23990762062,2221.92876122123,2514.74601067007,300.410444228051,432.29709088833,0.601129714479612,-1.92168725292777,3250.71357540544,2982.73539415727,2267.74044555091,2223.43825138877,3694.45488849136,3941.10799208433,3199.89758650193,3031.77067302375,2.09500249610983,-5.32681105093116,2117.70735692821,2648.716915108,1002.87226694414,1099.20853237833,2973.49460523423,2780.88507411281,2909.26135720211,2811.55741050276,2877.34464812416,3376.03739972857,3186.51271323989,3467.10422974425,3868.30862162246,3568.32354233202,3007.80341526545,2335.43296902173,2786.85786827516,2706.91498259901,2255.18429343527,3047.654578268,2627.53199187774,2775.67342355095,3163.37915238367,3551.03544938369,749.543742112502,3171.30636920303,2178.70192409583,2208.41004302234,2748.98848836701,2882.68569962414,3006.43072794103,3622.42110341255,3474.11329120635,3291.72271077,3800.21180674827,3801.74887795503,21.4558577198159,145.833390933109,1886.4343527598,2044.27888567543,2250.1690717132,2469.28329944735,2785.8472223505,2609.7331698191,3178.03172027866,3402.28864424141,-3.5166803557554,252.283901255222
,40,2434.66245049157,2558.00232667791,3150.51621427129,3178.31801203854,2835.86254073219,3083.6251814476,3294.00335608532,3188.48193963164,1.89362905542157,-2.41010958417382,437.560333813703,750.150409632508,2173.3353862469,2746.27014030025,2790.09027164729,2973.78899163861,3058.4934349692,2787.13372818073,3217.62930080479,3440.79986940192,2248.66259555682,2549.3125505062,531.405257772877,652.367019051559,1.43755006944593,-3.73153380851909,3282.95394932945,3029.09251514872,2318.81302154183,2379.25958377583,3718.90263518007,3968.71643682434,3236.61948499354,3066.33528227807,0.399744198063217,2.06440612216511,2145.48576407525,2686.49057698228,1035.04076149456,1134.30621387905,3006.90011833505,2821.45679687544,2963.54122531986,2859.93197753025,2904.39835443116,3397.32694630963,3226.00751054291,3514.28150146141,3893.94093573521,3587.5861344987,3044.97512628541,2389.4284398137,2874.92260229166,2796.05908435247,2271.13558417426,3071.32865106002,2664.35150752997,2826.70989207603,3182.0519105604,3575.41032878582,776.978995440057,3211.39432660357,2355.67789250959,2348.90468086454,2776.97803169637,2909.9250363531,3024.80939662131,3644.39522909229,3504.48721397242,3318.61590392523,3825.88490606509,3828.18321519605,53.4476280567683,292.378179367533,1897.69731058745,2067.66662833186,2265.6294975774,2483.56706022977,2805.95044713927,2628.14750665093,3189.82825459903,3422.33157571184,2.03587123457373,462.33819097716
,41,2465.78328186019,2602.60825582991,3172.20612956763,3204.78692897895,2861.67041585389,3109.70833227383,3306.12766447781,3199.63493728309,4.50438246585054,-9.18859606110573,677.548667854023,1018.06028492565,2199.73833204035,2786.85281592659,2808.58140904829,3000.36702711463,3084.27393843485,2812.09578975166,3238.38875912934,3461.65198749266,2277.00956195287,2578.61793782545,829.242561754117,867.246154036173,-2.93441790882389,3.04710973616602,3314.50573364423,3071.92073568669,2371.48912420053,2538.81121353045,3739.65893181961,3995.53132962207,3271.18830103629,3093.6090569208,5.85854253389289,-2.57749965440371,2167.01261894382,2723.88250338525,1063.43024024415,1170.48655681372,3038.22268443014,2857.47341477326,3009.6010044014,2901.45008918812,2923.1534032083,3419.82594814722,3264.12507531785,3555.47883544863,3912.37901526263,3602.64010351166,3074.12831194637,2436.34361447728,2947.14365431813,2871.57365276984,2288.84870672464,3093.60890801763,2696.79553004907,2868.51812347332,3199.15466163931,3593.78347186877,801.116779182988,3245.38848418378,2507.77042793214,2466.79087917724,2804.2920307174,2936.88332598661,3040.88630187305,3667.38195082308,3527.58802073724,3344.7811435763,3848.37526985335,3854.99404286377,112.058643738634,534.154488826185,1911.78786550709,2084.68828821254,2277.13516153893,2495.61498224772,2823.49813918648,2641.14305166877,3192.52815398485,3441.53266822379,0.672090363631469,725.612597524175
,42,2498.18779284751,2640.51961390607,3192.59414460935,3228.4365759436,2886.03144420344,3133.62555210775,3318.13750454112,3208.99927796519,-2.4864531657081,-6.55108999883214,912.640257166976,1278.7892902482,2224.8607314365,2815.37473498948,2827.38742831043,3022.63528268562,3109.6243724538,2830.70572839594,3252.69114351721,3474.25764642976,2295.97896875236,2605.69657598513,1134.23416818467,1069.01284851486,0.137643172806747,-0.342258215388938,3339.41562232702,3108.55770953057,2413.89419136556,2695.39928971583,3758.92425775203,4021.7758729076,3296.83974270563,3115.80158693664,-3.55862526952023,0.959161460523319,2191.37161343321,2757.44295105962,1088.97841932907,1201.2309239485,3070.42626359522,2893.02060264545,3048.25590792602,2939.96933534542,2936.99380987524,3438.33124156156,3295.45221617613,3588.76287792803,3930.84689756782,3618.92092514366,3102.99165873007,2477.74775224685,3010.71056934914,2941.38861309703,2296.1713975918,3110.51395231927,2726.35034983703,2907.92796737375,3212.26371968572,3605.70733087115,822.370149752716,3280.50018888262,2634.44867958292,2566.53190136242,2832.37268799007,2953.10917889366,3049.61576015514,3683.25774204076,3546.03770864228,3365.14183485787,3869.76038773888,3872.04655686066,203.641337377004,896.57105966077,1922.1605379149,2095.26122062482,2289.1540506524,2504.12883635802,2839.30063265518,2650.89002531623,3196.84538125731,3456.06475031242,-2.74548445321352,996.435912743336
,43,2524.88928251928,2668.14234472497,3213.38083393549,3248.66277426177,2909.38407628357,3150.77403102705,3324.35227198875,3220.61723157953,-2.57349486096973,-1.32274041617438,1145.80755955621,1509.35715129928,2246.00731926916,2844.31337969045,2846.20263694173,3042.55396237448,3133.25645717341,2849.05691415328,3265.70890038371,3492.30800111955,2318.03489891894,2628.12379628226,1430.83477145145,1249.77218887642,2.56473809014597,-4.55936757968175,3363.9532348813,3136.10751053051,2457.32928844192,2742.72169031517,3776.08114510556,4041.30458359523,3319.22571351985,3133.35150325652,-1.90083090740109,2.15583881163184,2210.50927506959,2790.9423113295,1116.4645096915,1234.18473368718,3099.97767879088,2927.09508785254,3080.18192132065,2973.85897668123,2940.75139391779,3455.4247025075,3327.14306635124,3620.90303955125,3946.96573790434,3633.89989813331,3127.15106056322,2521.9932666022,3065.19844694318,2999.06035760626,2303.33682293113,3119.92743391587,2752.23132686051,2943.40595695776,3225.97334620208,3618.03932126049,845.622765452835,3306.55075381745,2743.49503507147,2645.08569520974,2851.43610679624,2966.26248768149,3057.87629109088,3699.1557811215,3565.25456982183,3385.90202195327,3884.58762708548,3891.7906648031,375.632895209143,1288.52301693945,1929.534796248,2104.62414834752,2294.66281167545,2513.40639247556,2851.670705398,2659.2693776345,3196.97176266591,3467.47549834835,-3.9389886226777,1270.67013479782
,44,2552.12997947883,2695.04591575556,3232.20839646485,3262.82627690773,2926.26192077811,3172.29770607492,3332.42614460281,3231.92422576479,0.300474399844461,1.07901449296651,1358.64237628272,1719.37755239675,2262.11234029768,2868.12329322869,2860.78729079079,3056.3357495133,3150.51885426134,2858.99555853831,3269.98095594936,3496.47473847722,2334.59358691746,2646.94761278818,1699.68973994948,1402.00987551786,-3.00306747094237,0.877293881852438,3389.4246047968,3160.6940948463,2493.97412887293,2787.35302857548,3789.80126568379,4058.7515476736,3335.18523488848,3151.35735923614,3.04564293822432,1.32871338687255,2230.15602544895,2820.75497526079,1142.5607806046,1263.85491401184,3122.87470453723,2953.84849233647,3104.68193247476,3000.54630246569,2943.30340030846,3471.43560343254,3350.20242727191,3646.84435898992,3958.30192458795,3643.21119761906,3150.52657753793,2557.93539745819,3111.91835826003,3048.56474155446,2307.86777310858,3131.47137073144,2773.73289085937,2974.15395219794,3235.64147729397,3631.87951903031,866.613245211964,3332.2641712948,2829.96010213539,2712.90331081362,2869.491603523,2977.17603620475,3065.39214156665,3707.61450582855,3583.5468373466,3401.81363785992,3902.37407284691,3903.71445595926,678.26402584982,1682.11945334664,1933.36255165142,2112.93129501924,2301.14073513689,2519.62779880048,2859.95045554387,2670.19629007082,3197.38325743782,3473.55173971756,0.141885555469798,1521.77962817851
